lvx,lvy,lvz,noise,angle,Diary
-1.96914490094563,-1.04651780505095,-1.89577833819874,1.37267142401601,1.6869995028065,1
-1.19074905477207,-0.882608479414543,-0.986022442463351,1.28025063456695,2.96788312431198,1
-0.571762199450733,-0.940809944327481,-1.19730076939562,0.967634530496786,3.39509751065555,1
-1.34196652169333,-1.22334471954794,-1.39445779629593,0.814249425115966,3.51086384120455,1
-1.52062559692764,-1.43171541576312,-1.59458428021003,0.74298520192633,3.38014673889068,1
-0.145681202953742,0.248562560724447,0.404901056750516,0.918362001182076,3.35048481682696,1
-0.574712192102464,0.265154561626687,0.41270451893349,1.29834506623619,1.64393116543791,1
-0.486216768646534,0.195220268433004,0.39416263985011,1.66218233072391,1.60674510199976,1
-1.27723796105218,-0.247674578097236,-0.272422412864874,0.947313091852866,4.67587125393037,1
-0.563407950438825,0.355812488956888,-1.17070264034895,1.80220539425667,1.28900491524707,1
-0.555284849990931,0.531461802296159,-1.56405333388412,1.5733804276087,0.946748105915967,1
-0.458624007035124,0.311008029890017,-1.64703156577925,1.78605959369027,1.00298973033623,1
-1.3883304525783,-0.389638789583539,-1.33275924963935,0.805341397217262,3.00695230671455,1
-1.82624824767768,-1.36027343308118,-2.34657260246821,1.08733615538563,4.53097912605619,1
-1.12899300641796,-1.67485497277496,-1.53726242006718,0.822600701271002,3.72143389031091,1
-0.493050893396319,0.366630437052375,0.354406347943044,1.41164404607284,3.3218893678945,1
-0.423862961202041,0.230453584971985,0.512960936632553,1.36738228245115,2.1655064155176,1
-0.875537636861801,0.37132896326391,0.445637868406764,1.38436321063306,1.90364685249512,1
-1.13445320716237,-0.0440036633263211,0.25571296578859,1.83087810905563,1.93003674565507,1
-0.568810554033854,0.350417813164998,-1.01178300064625,1.72231151904017,2.3367416707397,1
-0.776892308901989,0.369123953422616,-1.47591811897821,1.60984766681902,1.04794143210019,1
-0.46343299548339,0.282301901429049,-1.36666705171989,1.25798056482019,1.02548957422582,1
-0.861175407376073,-0.162069958834739,-1.55619684165711,0.997699124654914,1.88243067550266,1
-1.34694143523125,-1.33554406365845,-1.69240642368477,0.883565017202761,5.52415048702861,1
-0.626527425435409,-0.477677814053661,-0.3404623638361,0.963458892419268,5.03017051648215,1
-1.38329745058292,0.236183889977139,-0.118683369684853,0.90750534218053,2.19067258375589,1
-1.36336140621325,0.000153547094028752,-0.0392299118778384,0.848768033223447,1.64567426181964,1
-0.961926664366063,-0.0821196089064141,-0.258661852910907,1.05031216443164,3.94682874230749,1
-0.657517382469525,-0.435726884117557,-0.629286980641793,0.770544413237947,2.57805423325352,1
-0.711848816595066,-1.02999116745845,-0.546342717874234,0.913907987232724,2.0439535002507,1
-1.13255358592685,-1.06009981747407,-0.945943941523592,1.16945703757681,5.59541395960062,1
-3.14280612732058,-2.89866909643923,-3.18012462825712,0.74855271936302,1.00829822670077,1
-3.27397943817678,-2.93817655304698,-2.90834899173151,0.792814482984709,0.81687795086905,1
-2.1899749150546,-1.97685538544639,-2.15710722796249,0.87604886866323,1.8552594521118,1
-3.23925764073139,-2.53812804134534,-2.94024788439229,0.837076246606397,1.39070774227111,1
-2.57171411634041,-2.09299747173784,-3.19210427000706,0.721828635666906,1.39908961174595,1
-2.57186640766929,-4.61798609722517,-3.17847086083385,0.764976895801257,1.15920683597368,0
-2.50373312878142,-4.70917266219402,-3.28368777673897,0.772493044340789,1.16790345656739,0
-1.79374348735173,-1.65194954149489,-2.29130098039203,0.82065207016816,1.53772067875327,0
-1.191738644281,-0.363001553390446,-0.35850282872728,1.14050594690602,1.65016784444114,1
-1.3157408829382,-0.803935474543497,0.460177043504717,0.981553324088512,1.1984106177202,1
-1.12033656491331,-0.493337471565293,0.446683141382407,0.857397685250317,1.77100014828661,1
-0.891283669365999,-0.763851285575223,0.278129270727501,1.09791443851534,3.84203572641261,1
-0.421180487738247,-0.960705883189545,-0.511016674325283,2.49118567704711,2.10883691648346,1
-0.784734181037153,-0.877722473176227,-0.81224870936809,0.996863997039411,0.859002393877046,1
-1.0886896984358,-1.01629123215628,-0.799635860230813,0.8379113742219,1.10226166044218,1
-1.50704655490002,-1.07780191912003,-1.24558484337824,0.789752348394529,0.766681611584871,1
-1.38800139532915,-0.977896758060872,-1.00449874778768,0.803671141986255,1.88713305604877,1
-1.35458340670752,-1.59764605575045,-1.28956812082256,0.921424135772256,1.40853962263456,0
-0.762093663043273,-1.61532650494634,-1.3960810191591,1.00187476273243,2.08926254305314,0
-0.984032528603477,-1.73029944563027,-1.951173229046,0.892473045101466,1.77670439428551,0
-1.63436705505848,-2.4067090742243,-2.27548346195935,0.811465666397621,2.81110928080992,0
-1.52034392854844,-2.30109331084989,-2.39186309284625,0.789473972522694,1.78799862412895,0
-2.17540747832464,-1.89052488902769,-2.38738899924031,0.810908914653952,2.14106164089066,0
-1.31267823847997,-0.870166290257455,-1.29006023012454,1.07647949638408,1.80079510820519,0
-1.82646973383374,-1.6672981025096,-1.37738949737487,0.838746501837404,1.53589553106766,0
-1.91295835878327,-1.69409813848327,-1.56475591905004,0.914186363104558,1.83662155452661,0
-1.78033341324953,-1.11489236669716,-1.92562567289499,0.832065480913376,1.15385738827155,0
-2.28201459593833,-1.47496906824659,-2.43774177413372,0.792536107112874,0.466810104197005,0
-2.22152096439049,-1.61751599986048,-2.54217620033915,0.895256803819811,0.926778648842999,0
-2.09751296311493,-1.54465650027916,-2.57666548585743,0.80951703529478,0.492979473840645,0
-2.23004917621024,-1.89624700054105,-2.78446436527607,0.699836941791979,0.620251204852193,0
-3.13954294105868,-2.56657259034523,-2.53517997176984,0.859067940481324,2.15359263994923,0
-1.48911364220624,-1.47025914619565,-1.47312342007618,0.930053787799126,2.19543446408135,0
-2.2292106438416,-2.0059617628012,-1.92373790820459,0.738531187976977,1.62146947327642,0
-1.65556019505181,-1.64363650051228,-1.94894870123869,0.849324784967116,1.91958512698097,0
-1.5156566674988,-1.79912556687703,-1.84314368814522,0.73686093274597,1.37058804554418,0
-1.77854378384941,-1.82694949610411,-2.00143664470504,0.975707430779987,0.729163733744448,0
-1.96719491954454,-2.08550067966137,-1.95323292216879,0.793649610600212,0.516314577189456,0
-2.08242848336757,-2.53555992262377,-2.58295693920283,0.772214668468954,2.27161704652836,0
-2.45271278621437,-2.64479103344581,-2.60911800609174,0.893586548588804,1.13365185401451,0
-2.18109792592819,-2.66526195704593,-2.45073610431996,0.751058102209531,1.28693087722351,0
-1.7919953980037,-1.75153507774862,-2.02929732821048,0.89024603812679,1.02815644584005,0
-1.22749130436639,-1.2837729784195,-1.38939551287021,0.777225434161975,0.864542234044687,0
-1.9089526283191,-1.71545474488642,-1.5809507382332,0.829003346323196,1.61099738300451,0
-1.89365330377278,-2.37449138085299,-2.52622976355087,0.857119309378482,1.76126631250786,0
-0.861637959430148,-1.07836817236416,0.188316571337624,1.00799903191279,2.86100449399412,1
-1.49305651883606,-1.10494915955514,0.254612631615287,1.08622265189829,1.87783602057274,1
-1.23143746061929,-0.781276978948654,0.327176989741385,0.925599773849774,2.53720836009557,1
-0.813345906280284,-0.86097204327476,-0.703273143872127,1.67749300367481,3.76964258866637,1
-1.36069381098319,-1.19244242865148,-0.740405919174005,0.969304785727793,1.2415054766882,1
-0.795151726480604,-1.0498078733294,-0.919395633174454,0.855170678275641,3.31251970123293,1
-0.788046966819542,-0.77434606816761,0.193217909580495,2.11537825007051,1.57721251952945,1
-1.64988439873521,-0.64247044987979,0.190082220248798,1.00772065604096,1.46479348052457,1
-0.65013759901002,-0.814628704593422,-0.224098199824637,1.29305592467134,4.4361312310227,1
-0.756184386878489,-1.25524061539033,-0.865934725228656,1.17001378932048,1.38372337849831,1
-1.30185313098405,-1.19930268682386,-1.00741134338467,0.844314019274094,1.59725175264711,1
-1.37140202228443,-1.1730588264136,-1.20822186649739,1.21093504248016,3.48033758983479,1
-2.38607329226425,-1.47666497494423,-2.24475869202668,0.72516914612892,2.97418543590434,1
-3.27881959373989,-2.63876228687094,-3.06921188752299,0.93645643285132,1.39590243864,1
-3.04908765546233,-2.48177716585512,-2.9226413525787,0.842922139914922,1.40321717268303,1
-3.56448144868712,-2.83560659919071,-3.20925198747985,0.753841860927876,0.728380141113585,0
-3.21603304194881,-2.21606246133166,-3.70339718155546,0.840138381196577,0.745762369276968,0
-3.30572197968518,-2.61686858992271,-3.25020108985463,0.929497036055457,1.1444168214458,0
-1.32204183831134,-1.19272914247362,0.29965433743103,1.10710084228588,2.4136995405147,1
-1.00376192629894,-0.836622569357505,0.530472900747198,0.912516107873551,1.58745035482952,1
-1.01594240860936,-1.22453390023804,0.345691081140277,0.766925526904098,3.35676182090364,1
-0.401677875211557,-0.810038674130512,-0.76838141722238,0.933951050004809,3.48779013355703,1
-0.856213004935228,-1.64891291538672,-0.882128816996918,0.949540098827542,1.06356635176341,1
-0.901005525023527,-1.2884216945794,-0.96151228156377,0.886627151792941,0.679914139177359,1
-1.31238946712915,-0.954210073781311,-1.22378961433763,0.824270956502009,2.51025890719532,1
-1.14548520115035,-0.321704666753503,0.145951949466137,2.06499221726846,2.96159290154528,1
-0.397251685368638,-0.506090096266071,-0.653301430814481,1.44003838499996,4.5867874761159,1
-0.747916414759483,-0.676385716367784,-0.960477674188825,1.13800056405951,2.72101516479078,1
-0.9612327421353,-0.643180460452533,-1.20610689785631,0.832900608528879,1.33116257892601,1
-3.78598906158082,-2.84600987364264,-2.11646873942583,0.908062093924199,0.664577497580091,1
-1.67232191771546,-1.68659263235023,-1.47476124643778,0.806176524832765,1.91613149570957,1
-1.49006453107808,-0.775021669723686,-0.395593429634314,0.900824321256502,2.90562780006886,1
-1.1806186821935,-0.247260624187172,0.487302585982521,0.92225926338776,0.873122337918553,1
-1.44480722206548,-0.308278391061163,0.308687156483999,0.796711745190392,1.34916850404142,1
-0.681943841149687,-0.00428026506451742,-0.160905387387439,0.808960283551111,3.17115613663682,1
-1.15074934766684,-0.785901463485795,-0.79468769765794,1.25881569243569,4.00071641388351,1
-3.47527505237816,-2.84502097483039,-4.38449204188208,0.801722510883413,1.06275181074546,1
-2.94691772918054,-2.70173762635601,-3.00467549819717,0.720158380435899,1.27677511120617,1
-3.61840353596528,-3.15808528786978,-3.61353180060489,0.920310632284918,0.545219981874059,1
-4.0366302894069,-3.31726014977831,-3.49665795803245,0.928105156696284,0.198952673941854,1
-3.61853108364734,-3.11536000742185,-3.66517695686063,0.783906455086004,0.397141199844216,1
-2.39758175909549,-2.38637123243544,-1.58263850386099,0.903051328231178,1.45740348964115,1
-2.32798167283774,-1.83208035014816,-2.38740304987433,0.814806176859635,1.84804867874406,1
-0.953025123491335,-0.794679048350258,-0.584421337679442,0.891081165742294,2.32038090995861,1
-1.17779556753958,-1.25203562097906,0.193726911919932,0.892473045101466,2.23633131472734,1
-1.37592884325374,-0.97714026261458,0.182387313860979,0.845427522761432,2.54515547069041,1
-0.415970606782751,-1.02162305777447,-0.575090583162657,0.857676061122151,3.20114728929731,1
-0.787748838693163,-0.879823268429131,-0.683220746878452,0.919475504669414,1.90631621080165,1
-0.932065899137101,-0.973488975250118,-0.972485554942592,0.761914761211077,1.34794064695179,1
-0.830625920920503,-0.544588710174521,-0.416531483010928,0.757460747261725,1.75565470795545,1
-2.4962176961862,-1.70658863022923,-2.75028984796883,0.844314019274094,2.60112410291502,0
-3.51452873530231,-2.00854147121609,-3.77306893070574,0.848768033223447,0.946001976107691,0
-3.6332519969235,-2.48960492048209,-3.17791337939974,0.950096850571211,0.634438417068582,0
-1.11660146484837,-1.3098098726157,-0.829919576441708,0.836797870734562,1.8389741560336,1
-1.59010363561357,-1.02480171036066,-0.556525884400226,0.868254344251863,2.28097792733444,1
-1.33203918440202,-1.4356551501663,-1.92358504627462,1.12519527395512,2.74607829191544,1
-1.69020575481219,-0.528827930320343,-0.295589116932609,0.861851699199669,1.8921725366776,1
-1.05984627323578,-0.740722460338756,-0.646758068697333,0.873821861688553,3.11591990688343,1
-0.417723405558009,-0.572346320241242,0.181708948583311,0.770266037366112,0.924960705060513,1
-0.946754674161315,-0.255252757511873,0.384014707593025,0.909732349155206,1.5077348662922,1
-0.673937181862035,-0.114736707858535,0.293351787942113,0.791979355369205,3.11919034384469,1
-0.462257054524957,-0.0993299708532425,-0.334086576053517,0.786968589676184,5.36965751566091,1
-1.25353457161861,-0.432721354182441,-0.835736919119558,0.764976895801257,3.14258205569863,1
-2.53381508051105,-2.10508630040186,-3.33380683146244,0.775276803059134,2.37794631527934,0
-2.92251234646406,-3.58470098131228,-3.8183348787965,0.843200515786756,1.44958681829136,0
-2.17880589257163,-2.43609775704599,-2.74026297325084,0.870481351226539,2.54688934829349,0
-2.2930173197729,-2.034258986417,-2.42474048193065,0.879389379125244,1.30137829879686,0
-2.590574076532,-1.49585699621399,-2.33894681418067,0.827333091092189,1.09669986320673,0
-2.58450335337967,-1.67080521382496,-2.26903303441722,0.928105156696284,0.837067068413722,0
-3.20622745512362,-1.91626688009409,-2.387434156332,0.783906455086004,1.61128124128228,0
-2.54576575101332,-1.9607612353182,-2.12106202040432,0.935621305235817,3.44048674524034,0
-1.8000068626068,-1.72361399669025,-1.57408801855854,1.05949856820218,0,0
-2.65446018433816,-1.37293135388351,-2.92564041408086,0.889689286383121,1.00882295623923,0
-3.3230077087779,-2.85531455596769,-2.9884943990659,0.945642836621859,0.616499874367438,0
-2.72297756388097,-1.92688528809366,-2.12313197147838,0.915021490720062,2.10226302007964,0
-2.28069719421925,-1.41625654245276,-2.05288586861292,0.899154066025495,1.14036584087987,0
-2.12450118069635,-2.27948784931159,-1.94280062295677,0.972366920317973,1.41737737398804,0
-1.42507020076357,-1.25064227143183,-1.38157385208902,1.19868650411944,2.10024075700859,0
-1.80521254826999,-1.42859972919002,-2.09947526576639,1.22290520496904,0.813363713697099,0
-2.8203839936301,-2.17467231914576,-3.3621616475704,1.09958469374635,0.738222478294376,0
-3.55739424266499,-3.27605113810607,-3.10350216124961,0.816754807962477,0.466665321715621,0
-2.94206141658117,-2.86952153294108,-3.28617617950006,0.782792951598666,0.590767298941899,0
-1.64972932607657,-1.37742621354269,-1.23170280549167,1.04641490222595,2.67739072917656,0
-2.05487403445688,-1.61955842584816,-1.70647330716707,0.873265109944884,0.172799565303183,0
-2.0308648969259,-1.32529704355412,-1.58774677126799,0.847932905607943,0.337296912899346,0
-3.27618408221769,-2.91337138333458,-3.49626157319224,0.731850167052949,0.281649291750427,0
-2.60636057468113,-2.57166075099217,-2.20677863079238,0.754398612671545,1.33324015516537,0
-2.41309996229187,-2.74651526413402,-2.70179177529659,0.755790492030718,0.52293086320047,0
-3.88802009399579,-3.86471306046045,-4.05675928371762,0.747439215875682,0.334654536093269,0
-2.22852894439504,-1.58968273353149,-1.89973483416828,0.684804644712915,0.364292010338259,0
-2.20224890390356,-1.8091174662149,-1.28436106641131,0.812300794013125,0.269263991541959,0
-2.57245762959786,-2.60496758912047,-2.5641060891222,0.686196524072088,0.644954516629861,0
-2.03659960849824,-1.3099072337461,-1.62169648882977,0.862130075071504,0.631973935618139,0
-1.74062204603573,-1.75585600144017,-1.5151914697336,0.891916293357797,0.433704078496154,0
-2.22234562231959,-1.93717832738241,-1.78593224265922,0.719880004564065,0.24331556884168,0
-1.92481775409561,-1.99759304917928,-2.35588906039168,0.864913833789849,0.875807645178904,0
-2.50735148900521,-2.2190060665888,-2.39552299684214,0.749387846978524,1.3729132830185,0
-1.32691103601271,-1.55018648256495,-1.2296800388048,0.959283254341751,2.75196434838856,0
-3.40771773553683,-3.31946407092763,-2.82325097433386,0.82928172219503,0.940824413194137,0
-3.34909218315557,-3.01560699587994,-3.75102364873687,0.994080238321065,0.114256801858736,0
-3.54465167296269,-3.17695129990012,-4.02369982350384,0.842922139914922,0.082955681104366,0
-3.67300844123951,-3.48583194547366,-3.2729648612497,0.898318938409991,1.19742657620928,0
-3.67954304188198,-3.22809077667088,-3.91359176634657,0.890802789870459,0.752807245955273,0
-3.55129232877548,-3.25058495448627,-3.51103427787625,0.979326317113836,0.657145572659405,0
-3.50443955089031,-2.88531101780463,-2.68952659239046,0.979047941242001,0.748841035724718,0
-3.29791881266531,-3.31298637255598,-4.11984855742888,0.862408450943338,0.690751244776994,0
-3.83371714044538,-2.92074626707078,-3.55476381294327,0.974593927292649,0.540693612859228,0
-3.58870935465292,-3.181071008285,-3.91126719129473,0.960675133700923,0.380036834401131,0
-4.27673935776258,-2.7848890926273,-3.556935729769,0.91307285961722,0.310129645034789,0
-3.87182861744338,-2.76008082151394,-3.63848774568334,0.822600701271002,0.390518391557263,0
-3.45373519297452,-2.8860781868556,-3.74764685210797,1.01718543568333,0.194020884121967,0
-3.81759373312813,-2.91350998606225,-3.67687761886093,0.81508455273147,0.208830825190808,0
-3.35165699260931,-2.42099353386895,-3.04470615062408,0.962623764803765,0.372181860584929,0
-3.81962434814602,-2.82904541958725,-3.94724365913996,0.848489657351612,0.289826909104839,0
-3.31687987318632,-2.69726806874475,-3.6871524006255,0.937013184594989,0.182319458012817,0
-3.94707581555609,-2.48716659217678,-3.7097186206703,0.976820934267325,0.167339414410051,0
-3.75438925672203,-3.09790439244334,-4.29065278903041,0.887740655280279,0.081111282232055,0
-3.54962821375335,-2.98006543924092,-3.4565942523236,1.00465852145078,0.114354497823662,0
-3.77643713755854,-2.91265811193029,-3.66783275591839,0.986285713909699,0.126286756727769,0
-4.13196248700457,-3.04173897394317,-3.54715732796507,0.865470585533518,0.191644209619736,0
-3.93126874478889,-3.00211284833136,-3.79510616912173,0.978491189498332,0.0698291027719356,0
-3.9923011828415,-2.86548720995582,-3.71649779550012,0.921702511644091,0.106661132488879,0
-3.92683579942579,-3.15145124962404,-3.98023835612592,0.898040562538157,0.120824331064406,0
-3.94739706740396,-3.18441668079299,-3.82743614624401,0.864913833789849,0.0687805734851991,0
-3.66705354396883,-2.91674864723669,-3.60908524551178,0.987955969140706,0.161658925475068,0
-3.51914010123373,-2.52081571455265,-3.69044079542654,0.993245110705562,0.127277662010524,0
-3.69466974189736,-3.09758085381951,-3.58690277920824,0.941467198544341,0.160994781985915,0
-3.85236301195489,-2.89248270090955,-3.51192739418739,0.986285713909699,0.11147346764621,0
-3.46923633885016,-2.93380836663906,-3.80326414537666,0.949261722955708,0.0972385583944142,0
-3.91574851723734,-2.59151787037827,-3.18936411304992,0.867697592508194,0.0744083192428908,0
-4.13069843843699,-2.9959014419625,-3.84314230130839,0.824270956502009,0.159060703488268,0
-3.1014508580969,-2.18443517235383,-3.39598125851266,0.920867384028587,0.140190422753157,0
-4.12468084351554,-3.21459747763407,-3.82258969838076,0.991018103730886,0.100062904104039,0
-3.95366626204426,-2.72534082537528,-3.53211034950234,0.928661908439954,0.521548392352519,0
-3.69679020355736,-2.58422617593735,-3.5835208581472,0.948704971212039,0.746177321329746,0
-3.4874478185617,-2.84730981265642,-3.79679632966473,0.904999959334019,0.756037606427443,0
-3.79995529154835,-2.66588837436705,-4.1612245142719,0.862965202687007,0.205959444598177,0
-3.69460461299445,-2.91625424268022,-3.96341171004486,1.07146873069106,0.335174454888076,0
-3.82127477778145,-2.94270064889921,-3.73637680158823,0.763863392313919,0.236066008782013,0
-3.75190135581279,-3.05648949310431,-3.68970231879205,0.896091931435315,0.163147594671026,0
-3.83161318818343,-3.10408072242627,-3.60453330936117,0.852386919557295,0.13306298058376,0
-3.68761233160346,-2.85672188576957,-3.57132493408317,0.917526873566573,0.0942087894415907,0
-3.81586885694382,-2.77941675578324,-3.60214221002541,0.761636385339242,0.113705512469085,0
-2.72432882809917,-2.48239628424385,-3.11323472159803,0.928940284311788,0.859347830973075,0
-2.95798072115145,-2.06151593964646,-3.75174203052441,0.903329704103012,0.239233573830148,0
-3.29845978653009,-2.78101374725782,-3.65228510138177,0.986285713909699,0.121541522351024,0
-3.83143978937818,-2.81459859107052,-3.66461923123779,0.982388451704015,0.193670218460369,0
-3.50310010021959,-2.56702312941764,-3.40390554062148,0.904164831718516,0.206358612593541,0
-3.18203654659018,-2.47870624952311,-3.85681121726019,1.03778525019908,0.214175602390729,0
-3.62920084511311,-2.61177319208737,-3.53403306406556,0.89330817271697,0.21378620496528,0
-3.10145149611397,-2.60017856069383,-3.37208145956378,0.931167291286464,0.343987577445013,0
-2.86137687459212,-2.38678976449553,-3.25515399887749,0.93339429826114,0.66938374894927,0
-4.32303196251979,-3.50966007598773,-3.72435386423635,0.974315551420814,0.177586591747013,0
-3.81805631686862,-2.62430517932882,-3.82362416436402,0.868254344251863,0.127166295429344,0
-3.88040103200616,-2.55848954269186,-4.03875539474749,0.898040562538157,0.186095025714345,0
-4.11549415500417,-3.01388116782414,-3.43182759683323,1.07647949638408,0.290593067073803,0
-4.20069798269604,-2.89499357644305,-3.87852090107264,0.8379113742219,0.184854301423558,0
-3.61027908154408,-3.11380419728745,-3.88649362886283,0.876605620406898,0.205017568003498,0
-3.77189084828424,-2.78951507415173,-3.51041011750647,0.906113462821358,0.318554951438749,0
-3.89932058865118,-3.11953235199677,-3.52995860612986,0.73992306733615,0.278467129029989,0
-2.97760262723638,-2.8115541837392,-3.36917619349022,0.98266682757585,0.756002365370948,0
-3.62008905974687,-2.93940535336765,-3.42505858974873,0.920867384028587,0.556006549922668,0
-2.10535225702732,-2.00559282954928,-1.73452825360597,0.708744969690684,1.00306106225402,0
-1.63815546221009,-1.38663955351313,-0.992454463151337,0.882173137843589,0.475427568954466,0
-1.5553453312691,-1.59115346212202,-0.968591639163411,0.834849239631721,0.270819459743262,0
-1.64440460217881,-1.20537593173476,-1.12241610593339,0.847376153864274,0.48119734563656,0
-1.60553503040701,-1.17489249014609,-1.08893785346782,0.864635457918014,0.195098890370916,0
-1.56896670949279,-1.02824827261657,-0.910279247022013,0.9395185674415,0.150970259583776,0
-1.53728190068254,-1.05725444940901,-0.878892671096778,0.735469053386798,0.165879962172624,0
-1.51197160796507,-1.08384825028414,-1.08616797993909,0.766647151032264,0.168084262407014,0
-1.55772024959192,-1.2014293616071,-1.02516665279079,0.730736663565611,0.188258299849579,0
-1.44704080355252,-1.11300418276958,-0.970870654750743,0.866584089020856,0.270701203543854,0
-1.54862575483037,-1.25253979621561,-1.08285488373064,0.818981814937153,0.190190933603097,0
-1.521378132557,-1.26695751670995,-1.14937302087147,0.89024603812679,0.177729950364682,0
-1.36743916872291,-1.46014744988728,-1.25598317651838,0.717931373461223,0.254843501753005,0
-1.82938322497643,-1.29671640885582,-1.3178631243992,0.741593322567157,0.147160448429748,0
-1.58381606315457,-1.35934753922747,-1.31858492609907,0.785019958573342,0.398276745629766,0
-2.14532520068328,-1.49218158937278,-1.45830370836708,0.827333091092189,0.333610702415609,0
-2.24087157893106,-1.75829218973019,-1.94409458386795,0.830951977426038,0.152191750241097,0
-2.22463753796246,-1.68849037396876,-1.83025525490548,0.740479819079819,0.137222643414266,0
-2.32917551455595,-1.824115459851,-1.9444148164532,0.737417684489639,0.155808512669041,0
-2.2401927565578,-1.99144977286119,-2.02585233523465,0.658637312760471,0.0824867064213987,0
-2.07510113795349,-2.04339737377874,-2.07096512197696,0.769430909750609,0.0962641513280455,0
-2.26882997332863,-2.46775843425389,-2.32531581513814,0.813135921628628,0.146588825296614,0
-2.69724221984268,-2.25104902543111,-2.78088785951446,0.655575178170291,0.114356800367048,0
-2.18329196820752,-2.22614657411292,-2.17066110328652,0.833735736144383,0.206235011838048,0
-2.10486144588532,-2.23240722621485,-1.93943379412823,0.687310027559426,0.606043976176275,0
-2.12001691581511,-1.95585431255212,-1.22261543784498,0.864913833789849,0.814052149693109,0
-2.38677393512867,-2.29672161859621,-1.90101487626745,0.870481351226539,0.316736741838908,0
-2.28956195176654,-2.17393522854344,-2.43588038785718,0.793927986472047,0.562667118626684,0
-2.34264430508361,-2.04220089974627,-2.61917507488613,0.704290955741332,0.776783423361924,0
-2.97871389708038,-3.49605081170121,-3.46931420408945,0.715982742358381,0.730418977506096,0
-2.58196897740939,-1.9462825632386,-2.11401328659498,0.780009192880321,0.462097238156015,0
-1.98767835423053,-1.39830067173895,-1.27577986936906,0.769709285622443,0.475176628457536,0
-2.31524994395551,-1.73009759209991,-1.77912741516139,0.800609007396075,0.399209962388371,0
-2.68925367066529,-2.20274628026452,-2.18033059328842,0.811465666397621,0.205170611352604,0
-2.34237651250203,-1.84625582678379,-1.60107510891766,0.834849239631721,0.207565890270134,0
-2.16448907289948,-1.92150415937292,-1.3448296143701,0.78613346206068,0.167537299009592,0
-1.95414571884778,-1.92896060390584,-1.21767516906848,0.847376153864274,0.165285406456899,0
-1.96377850450683,-1.97342636340584,-1.39947692762469,0.776947058290141,0.168472431949933,0
-2.33710987163117,-1.74230385207603,-1.98087993087,0.86992459948287,0.12704209903165,0
-2.27996438862615,-1.49498225397233,-1.63937281037182,0.791144227753701,0.449074366833171,0
-2.36601456641434,-1.87016085380574,-2.4523488314739,0.973480423805311,0.208867338671706,0
-2.20922575637291,-2.14033707289223,-2.46100906244449,0.822043949527333,0.29479786255824,0
-2.15133664368615,-2.13431627997804,-2.55671714390125,0.731015039437446,0.474776300119317,0
-2.41086096657832,-1.5852750847233,-1.70619530545702,0.847654529736109,1.44946939181332,0
-2.58145611984694,-1.88664431572434,-2.40492665978979,0.788082093163522,0.883383588539564,0
-2.82081286266479,-1.6450310646495,-2.60967069755452,0.801722510883413,1.13761808817782,0
